fingerprint,title,author,volume,issue,date,categories,tags,id,license,comments,source,hostname,source-hostname,excerpt,filename,has_text
XkPo8Y85njSoksDw31/qge3WYrk=,Spirit’s Journey Home,Rena Deutsch;Mark Murray,23,1,2010-04-03,,,,,,http://dargonzine.org/spirits-journey-home/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/vJzH94gH3WUxrVIVEXjAz8hTggI.json,TRUE
KXjKXDxDzbIcrClA3wh7mXphVVE=,Unintended Consequences,Dafydd Cyhoeddwr,23,1,2010-04-03,,,,,,http://dargonzine.org/unintended-consequences/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/5f-TMPlhNSQzGprWQ4ack0m3DNs.json,TRUE
s6NEA9mJPzOIF05PtezFRplD4v4=,Essart and the Lady,Jon Evans,23,2,2010-06-19,,,,,,http://dargonzine.org/essart-and-the-lady/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/cNZQ7U38xdIaxQ2GxgllfTRzIlU.json,TRUE
waLjbIj1txYG6/VnlpZgJHzNr1U=,Levy,D'Artagnon Wells,23,2,2010-06-19,,,,,,http://dargonzine.org/levy/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/YeVdt05WcCk4CPCIQ83NDXzjg-M.json,TRUE
BTig6JdiG2MzR6HdRaWxocROdVA=,A Second Chance,Rena Deutsch,23,3,2010-09-28,,,,,,http://dargonzine.org/a-second-chance/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/chEQQDNg5R-EfdvoPoX6EWVmRf0.json,TRUE
/XY9rURDyjCPL4bIbjRYOhQR4Kk=,Hogtied,D'Artagnon Wells,23,3,2010-09-28,,,,,,http://dargonzine.org/hogtied/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/kKljHYsWg-QdIc4Tc13YhQdrdm8.json,TRUE
EC5EWQUrrsE/0lcjyyojgimadis=,Hubris,D'Artagnon Wells,23,4,2011-02-12,,,,,,http://dargonzine.org/hubris/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/xXpRlBENe7jhUy36M1jufjBagS8.json,TRUE
8a9XzAPP8T5rsqWcTnt8kylx51U=,The Far Patrol,Liam Donahue,23,4,2011-02-12,,,,,,http://dargonzine.org/the-far-patrol/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/sNHc0qwHyJGvCwQsXuZhvjxHIa0.json,TRUE
cGyFRZmD3jnA9Cho/sc3MdYJhEQ=,Facing Fears,Jim Owens;Naomi Owens,24,1,2011-06-05,,,,,,http://dargonzine.org/facing-fears/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/uqd5y8pR1wUHKeslQCoHEJyekHE.json,TRUE
MxZLWgN/K+/dsN5rMwY4xnK1jXk=,Undercurrents,Rena Deutsch,24,1,2011-06-05,,,,,,http://dargonzine.org/undercurrents/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/Bb2KcqzEfzahMaKXMWOr6C-t1xo.json,TRUE
KwuBeF5YOvybJpTEKcogj53YoA0=,A Slight Danger,Jim Owens,24,2,2011-08-28,,,,,,http://dargonzine.org/a-slight-danger/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/wRury-PAkbJAKJAydxGJaJIYJwo.json,TRUE
VyILOmw9ky0RffF9haeKKdGb/GI=,The Lie,Jon Evans,24,2,2011-08-28,,,,,,http://dargonzine.org/the-lie/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/VRR-AT6OHTMB6tPpepiohXWGn1Q.json,TRUE
6xkevUY1P0wdeDxUoBKkHDLhrWU=,"A Woman, Waiting",Jim Owens,24,3,2012-01-01,,,,,,http://dargonzine.org/a-woman-waiting/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/3YQMHBfZjuQDgwWLoUPXybqZrAQ.json,TRUE
S73NWN4i2Ec3nxCwrzDq43rwZoA=,Redale’s Shore Leave,Joseph Carney,24,3,2012-01-01,,,,,,http://dargonzine.org/redales-shore-leave/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/lY495RPvkRhEly337C2B3f3j6gM.json,TRUE
WNBjpiMf7UeMSVoGgLJ4NcD8RBY=,"Ol Tamboch Narhin, Thread 1:  A Beginning",Dafydd Cyhoeddwr,25,1,2012-03-28,,,,,,http://dargonzine.org/ol-tamboch-narhin-thread-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/QlWZeuXh8ZJg+dhOzZ8UilSzYiE.json,TRUE
dbF0iKHJ6HJz+brY+g9XviWSmR0=,Shattered Dreams,Liam Donahue,25,1,2012-03-28,,,,,,http://dargonzine.org/shattered-dreams/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/aznuyJnlLgLauCXP0sl9TgflWKA.json,TRUE
eHHO3PWvD0cBDs6dfrCYALm2mKk=,Justin Time,Jon Evans,25,2,2012-06-24,,,,,,http://dargonzine.org/justin-time/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/3G370QZOnD62XxPaJF2fG3z9mR8.json,TRUE
k7ERk7R2oHvVjIG7fvmYn+gZhHU=,Love As Bitter As Honey,Jim Owens,25,2,2012-06-24,,,,,,http://dargonzine.org/love-as-bitter-as-honey/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/M5RTIf5Ld59x+nBxMKbp1MgvtsI.json,TRUE
C18mJ5Ur5khxrlGoCQJF0ywq9+4=,"Ol Tamboch Narhin, Thread 2: ,Another Genesis",Dafydd Cyhoeddwr,25,2,2012-06-24,,,,,,http://dargonzine.org/ol-tamboch-narhin-thread-2-another-genesis/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/foxv0AoPz7zG2bG0tMF7zqF7j54.json,TRUE
41wn1blk7MrhWnABp9CQJjZXt2A=,Five Days in Winter – Part 1,Joseph Carney,25,3,2012-11-11,,,,,,http://dargonzine.org/five-days-in-winter-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/OVRLMfEjZiuSPQLf40MdWZ-fg3o.json,TRUE
O7LHr+dcuu88pepXtwms3ku6KJo=,"Ol Tamboch Narhin, Thread 3:  Schooling","Dafydd Cyhoeddwr""",25,3,2012-11-11,,,,,,http://dargonzine.org/ol-tamboch-narhin-thread-3-schooling/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/EFOmwIPrIsmBpweFt5YRvZ7V5xA.json,TRUE
BJq46tjQQ4j9F1sjjY22GOHuYT0=,And Two Steps Back,Keith English,25,4,2013-01-06,,,,,,http://dargonzine.org/and-two-steps-back/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/QhcMGnoMunFN8xwafWQsro4wv8U.json,TRUE
x1iWRxUrmmcwNUdwgtmOBRoK8N8=,Five Days in Winter – Part 2,Joseph Carney,25,4,2013-01-06,,,,,,http://dargonzine.org/five-days-in-winter-part-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/EKSKj7Cg-UzSqVmmxJWx2+Em490.json,TRUE
jkTHFyjR29FtX/RZNR9yT3WBglw=,"Ol Tamboch Narhin, Thread 4:  ,Shaping Moonglow",Dafydd Cyhoeddwr,26,1,2013-03-30,,,,,,http://dargonzine.org/ol-tamboch-narhin-thread-4-shaping-moonglow/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/nIfcNv2nJEQL6IJsapD+5JqCPyA.json,TRUE
jkWI7A057XKrsObpVMy2uWL3y64=,To Cleave the Stone,Jim Owens,26,1,2013-03-30,,,,,,http://dargonzine.org/to-cleave-the-stone/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/6Mo0xGVrM+vL-tPxXLb1u5FAfWQ.json,TRUE
rkIWJ1yj/Wa+puqD3dB9JJW/Sjg=,For A Slice of Apple Pie,Joseph Carney,26,2,2013-06-30,,,,,,http://dargonzine.org/for-a-slice-of-apple-pie/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/iI90b96Rq2d+PItyPiAwQnoYgUU.json,TRUE
TpqX4nNnfsldL0VWLvMyfosxhQQ=,The Killing Time,Liam Donahue,26,2,2013-06-30,,,,,,http://dargonzine.org/the-killing-time/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/SawZCFKQFTy3x5LT9uGuKlxu9qM.json,TRUE
pALCjsY2UWQD6tAuJ/hOYD2jK50=,"Ol Tamboch Narhin, Thread 5:  ,The Rigors of War",Dafydd Cyhoeddwr,26,3,2013-09-09,,,,,,http://dargonzine.org/ol-tamboch-narhin-thread-5-the-rigors-of-war/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/h54bzEywlGsIwY7BJoUTeDkbYwg.json,TRUE
SejF0x3LQv1rg992J+xMlcdyuR8=,Shadows of Dargon,James Neale,26,3,2013-09-09,,,,,,http://dargonzine.org/shadows-of-dargon/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/2cG8189ahOdSFnT1nqKwZgoD28Y.json,TRUE
PQnZ512R5iB44CZxDutD/PLssk0=,Harvest Ale,Jon Evans,26,4,2013-11-09,,,,,,http://dargonzine.org/harvest-ale/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/yKGoBHpIXY2agf9Nr1ahAhERygc.json,TRUE
S9KbAtA0LgB1ESXF5Ahyseb8b+I=,Sowing Seeds Part 1,Keith English,26,4,2013-11-09,,,,,,http://dargonzine.org/sowing-seeds-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/-u9fOJa2JZKiQdQnYCcThVqwOqc.json,TRUE
Fz09zVwneP04Nd+Pdvpjy6whckk=,Jacer and Ratche’s Grand Plan,Joseph Carney,26,5,2013-12-24,,,,,,http://dargonzine.org/jacer-and-ratches-grand-plan/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/dDVJ5E1xT8F7BclxFPOCsK3kI5k.json,TRUE
agxgY0fNjiWKCLzYBOmFNzpCsuw=,"The Life and Death of Gillem ,Stonecutter",Liam Donahue,26,5,2013-12-24,,,,,,http://dargonzine.org/the-life-and-death-of-gillem-stonecutter/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/oUz45C8IyLnxtykTWmPHVZS-rsI.json,TRUE
CA+MXaZ4m8mJ06lbNZp97g8gs/0=,"Ol Tamboch Narhin, Thread 6:  ,Building Fear",Dafydd Cyhoeddwr,27,1,2014-04-19,,,,,,http://dargonzine.org/ol-tamboch-narhin-thread-6-building-fear/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/I5hzqrt0Se9GOh2J2HIRMMgCwCs.json,TRUE
ntR0vwJ1R4S94VBAZ2CH4FZG5AI=,Sowing Seeds Part 2,Keith English,27,1,2014-04-19,,,,,,http://dargonzine.org/sowing-seeds-part/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/o72-Q2Q53ILhP5L2aX4gF6I8ozQ.json,TRUE
3brwxMpMEZXvi+ZbE8zlc1fgeiY=,Sowing Seeds Part 3,Keith English,27,2,2014-06-29,,,,,,http://dargonzine.org/sowing-seeds-part3/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/CcElMJXd2oxqAKylMJEl81XZp8Q.json,TRUE
DjI6BWtqQ5eX3NGvrN5frzbQACE=,What Cannot Be Tempered,Victor Cardoso;Pam Atchley,27,2,2014-06-29,,,,,,http://dargonzine.org/what-cannot-be-tempered/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/K3GZJBpYGDL5rI7YVOIL5V+-lPI.json,TRUE
hwsTAnIJgdT6emgTmfq3CTASnkc=,"Ol Tamboch Narhin, Thread 7: Far ,From Home",Dafydd Cyhoeddwr,27,3,2014-10-31,,,,,,http://dargonzine.org/ol-tamboch-narhin-thread-7-far-from-home/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/wCo8j7LZYoWvRkwx9Bp0bTCsQhM.json,TRUE
kHYg0cUyeNbCiCMpFfE/nE8sCNo=,The Path to Power,Liam Donahue,27,3,2014-10-31,,,,,,http://dargonzine.org/the-path-to-power/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/vFQeQfbnRQ1gw-2oVRdSzH4fOf4.json,TRUE
kfJa4O0EwqEA6ONHAu+mOfN2ROU=,Fleeing Fears,Liam Donahue;Joseph Carney,27,4,2014-12-25,,,,,,http://dargonzine.org/fleeing-fears/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/tT3a2WBV+onUxqGH3zdFb9geLzA.json,TRUE
BdbASSNtV2BTkAGTt6vTGTZCPg0=,Insecurities,Jon Evans;Dafydd Cyhoeddwr,27,4,2014-12-25,,,,,,http://dargonzine.org/insecurities/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/EJXKRsgv+CofOwIPlmglOS+wnv4.json,TRUE
0ERmfRR2uA/iby7GHI4sSePauvo=,Cursed 1,Keith English;Joseph Carney,28,1,2015-04-05,,,,,,http://dargonzine.org/cursed-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/rEwWbqYZF+llpvR6zCggvhxGTS8.json,TRUE
s2Vkm0ItGAh2q/RkF/2occAghjI=,"Ol Tamboch Narhin, Thread 8: ,The Skipping Stone",Dafydd Cyhoeddwr,28,1,2015-04-05,,,,,,http://dargonzine.org/ol-tamboch-narhin-thread-8-the-skipping-stone/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/l5VYpo38WrJ6c83sduR78acdynQ.json,TRUE
kQFqg1xLy0tNlpwdrcI00Kfdd+0=,Cursed 2,Keith English,28,2,2015-08-23,,,,,,http://dargonzine.org/cursed-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/heHUrUt6F8q0eZE73Uhlw58vxbY.json,TRUE
uBeIMLZX/ggPY0W8PWSHyS5mGvs=,Death Blooms Part 1,Keith English,29,1,2016-05-15,,,,,,http://dargonzine.org/death-blooms-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/QBd8QHinVZ2rIKivMoF-PzxApCk.json,TRUE
2QuqXM+rhwBCg5VIEmVeXJfBhqE=,Drunken Treasure – A Sea Story,Joseph Carney,29,1,2016-05-15,,,,,,http://dargonzine.org/drunken-treasure/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/lh4T6qKfbfPrX5jp2RteJXWfj7s.json,TRUE
tIufd2/Yoz0mHKIcftgY7VyITVk=,A View From Above: Fishing,Jim Owens,29,2,2016-08-21,,,,,,http://dargonzine.org/a-view-from-above-fishing/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/5bXxJViZI4Ls5-Hg8rxMeCj3878.json,TRUE
iqOac+uDy9ql4Pk44qs9fgH/vgs=,Death Blooms Part 2,Keith English,29,2,2016-08-21,,,,,,http://dargonzine.org/death-blooms-part-2/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/GyvwD+CRdFcam0KGDq1+kBqbN68.json,TRUE
qpLuEuzAh1ANKcIkpsO1mtSEsaQ=,A Tale of Dark Revenge,Joseph Carney,30,1,2017-03-06,,,,,,http://dargonzine.org/a-tale-of-dark-revenge/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/pBCFkYQ0gemjEp8YflnvzHko8C8.json,TRUE
7KB6UdM2NQMOCxZ0g+DezGRqWag=,Death Blooms Part 3,Keith English,30,1,2017-03-06,,,,,,http://dargonzine.org/death-blooms-part-3/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/HQvmDmipe5kbiRYf6HXzisdcA4o.json,TRUE
2zz7ZQyM7ho5K47RBfR+DhBcJjY=,A View From Above: The Island,Jim Owens,30,2,2017-07-04,,,,,,http://dargonzine.org/a-view-from-above-the-island/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/lBeulF8qvgYuWtuy1XA6H3Lx74U.json,TRUE
Ebc4DzSYFmTHPCrQE/nOm2jmanE=,Amordante Prima,Joseph Carney;Victor Cardoso,30,2,2017-07-04,,,,,,http://dargonzine.org/amordante-prima/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/N3pKhCzcG8e8v3mWwxSdEqG6Z7U.json,TRUE
Mb/tp8oyydiDWfAuNsV+poRU1yo=,A Tale Of Dark Magic,Joseph Carney,30,3,2017-12-04,,,,,,http://dargonzine.org/a-tale-of-dark-magic/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/s5SxJYxpc613KmGaf95+hX1YPQo.json,TRUE
yw3xgGK2jUswDQS1DcHugrj0S+w=,Seeking The Stone,Liam Donahue,30,3,2017-12-04,,,,,,http://dargonzine.org/seeking-the-stone/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/K8NCZozoAa0l-W7N06Nf4shtcwA.json,TRUE
2yGcIO9NQdSXLtXelSaGylqSi7M=,A View From Above: The Natives,Jim Owens,31,1,2019-02-18,,,,,,http://dargonzine.org/a-view-from-above-the-natives/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/n-ixwy0RNZNSpsgNfXXVkyFvSQY.json,TRUE
wsqDCBjfK28J2R7R3A4Tc7pXjOo=,Between Mallet and Slab,Liam Donahue,31,1,2019-02-18,,,,,,http://dargonzine.org/between-mallet-and-slab/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/vN8zJ1nS5P7Za7aipmke-m9UVn0.json,TRUE
W/JCkkpi+eRo/IcLQFEugp62gbI=,Port of Call – Dargon,Joseph Carney,31,1,2019-02-18,,,,,,http://dargonzine.org/port-of-call-dargon/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/xLHrhGj4th207AS+IPy6gltEio0.json,TRUE
c0Sn20OBWLjlCgHK5cj8N/0be10=,A Tale of Dark Endings,Joseph Carney,31,1,2019-02-18,,,,,,http://dargonzine.org/a-tale-of-dark-endings/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/lnYcddr9evwmNUKWeXPJF+XAsDE.json,TRUE
qVIYM1j/m6qCB5JOxfrVbdO1/Vk=,A View From Above: The Ocean,Jim Owens,32,1,2020-10-10,,,,,,http://dargonzine.org/a-view-from-above-the-ocean/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/WsoYlw6S1CIIIcm5I04Lur8s4ms.json,TRUE
xvQt7BEvCy8SXdyz2paI2zXoPq0=,King’s Key Part 1,Liam Donahue,32,1,2020-10-10,,,,,,http://dargonzine.org/kings-key-part-1/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/q7JRzLEbkHwRZLgNJ+X+Mn4nUdU.json,TRUE
/R/WR9t97rHwckmwysXtIYVeyJk=,A View From Above: The Sky Above,Jim Owens,33,1,2021-09-06,,,,,,http://dargonzine.org/a-view-from-above-the-sky-above/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/MhK+eBzz0ty1P4PUSNr+SG+coys.json,TRUE
lvxBneuXCAsBmMZGpP3E0aN9yY4=,A View From Above: The Underground,Jim Owens,33,2,2021-12-27,,,,,,http://dargonzine.org/a-view-from-above-the-underground/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/Y6SKulgU7ewhVl90kRN1CT9WvBE.json,TRUE
UGgKaVrJqIOGkcDEuwSMEmrnylc=,Justin Complete,Jon Evans,33,3,2021-12-27,,,,,,http://dargonzine.org/justin-complete/,dargonzine.org,Dargonzine,,./scrape/jsonfiles/H4-XhynW8iU3xasr5H-o4PGTvZ0.json,TRUE
