fingerprint,title,author,date,categories,tags,id,license,comments,source,source-hostname,hostname,excerpt,filename,has_text
fK/r2+iUw/HFrWgptPgy9zSMePo=,The Leavings of the Wolf,Elizabeth Bear,2011-11-01,Short Fiction,Apex Magazine;Elizabeth Bear;Issue 30;Short Fiction 2;The Leavings Of The Wolf,3876,,,https://apex-magazine.com/short-fiction/the-leavings-of-the-wolf/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/byXO8BHYVRKm375neiW+qafSrHo.json,TRUE
fw42I3jQo9svUzOPFUAH+/Vj/OU=,The Wreck of the Medusa,Jordan Kurella,2023-02-21,Short Fiction,Apex Magazine;Cw;Issue 135;Jordan Kurella;Short Fiction 2;The Wreck Of The Medusa,61822,,,https://apex-magazine.com/short-fiction/the-wreck-of-the-medusa/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/5dxnP1zT5kd1BrtsWmCN0ihF0Uo.json,TRUE
dthbcvwgc1kKM/EqQxT9vO6kLm4=,The Patrician,Tansy Rayner Roberts,2013-01-01,Short Fiction,Apex Magazine;Issue 44;Reprint;Short Fiction 2;Tansy Rayner Roberts;The Patrician,4732,,,https://apex-magazine.com/short-fiction/the-patrician/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/ci3nnLGNML0FJZBG4WyBbdh5nfo.json,TRUE
hWYcjFzqdp0NhcEP5D+9ijU9/as=,Portage,An Owomoyela,2010-09-13,Short Fiction,An Owomoyela;Apex Magazine;Issue 16;Portage;Short Fiction 2,1235,,,https://apex-magazine.com/short-fiction/portage/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/T5O-tDuNqXEvIdAVr5jRc-CmDjk.json,TRUE
1H3aL16RJkh5nTXK0TRvcEqvDek=,Pimp My Airship,Maurice Broaddus,2009-08-03,Short Fiction,Apex Magazine;Issue 2;Maurice Broaddus;Pimp My Airship;Short Fiction 2,1289,,,https://apex-magazine.com/short-fiction/pimp-my-airship/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/pqJ13wAiq2wXjSRj4-TFoYlh050.json,TRUE
sdN1dEGUiBhNZqsV4F+DU6zB11A=,Suzie Q,Jacqueline Carey,2018-06-12,Short Fiction,Apex Magazine;Issue 109;Jacqueline Carey;Short Fiction 2;Suzie Q,15207,,,https://apex-magazine.com/short-fiction/suzie-q/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/yN-aqcuV86v-IJAgNA8p+tqNOUI.json,TRUE
UO0m9jYM6sO8IO7Fgttodj0oRmE=,With Lips Sewn Shut,Kristi DeMeester,2018-10-02,Short Fiction,Apex Magazine;Issue 113;Kristi Demeester;Short Fiction 2;With Lips Sewn Shut,15736,,,https://apex-magazine.com/short-fiction/with-lips-sewn-shut/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/Wa9kLSUKdw2PE0-1fj4GTvPlHkg.json,TRUE
vVR4OvTstmE2UBnmX+B2PxH9zYg=,Dying with Her Cheer Pants On,Seanan McGuire,2010-04-07,Short Fiction,Apex Magazine;Dying With Her Cheer Pants On;Issue 11;Seanan Mcguire;Short Fiction 2,4518,,,https://apex-magazine.com/short-fiction/dying-with-her-cheer-pants-on/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/ltU+0QGSJgc7S9mWtyAMnMMooT4.json,TRUE
qtZ6qc2ANDG9nG4SNd+7KLIFp6Y=,The Quidnunx,Catherynne M. Valente,2016-04-20,Short Fiction,Apex Magazine;Catherynne M Valente;Issue 83;Reprint;Short Fiction 2;The Quidnux,11432,,,https://apex-magazine.com/short-fiction/the-quidnunx/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/ZSql+Lqst3GTFrZb1b891CkhsXs.json,TRUE
+ywwA7QT3FLCku1V0euXJT34q3U=,Steel Snowflakes in My Skull,Tom Piccirilli,2014-04-01,Short Fiction,Apex Magazine;Issue 59;Short Fiction 2;Steel Snowflakes In My Skull;Tom Piccirilli,7546,,,https://apex-magazine.com/short-fiction/steel-snowflakes-in-my-skull/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/1hs5bp42+NBJG-N8Zk1RKc+hRus.json,TRUE
ZjJE+p3flLYASbbwiegQdY3ffXk=,Enemy States,Karin Lowachee,2014-09-02,Short Fiction,Apex Magazine;Enemy States;Issue 64;Karin Lowachee;Short Fiction 2,8472,,,https://apex-magazine.com/short-fiction/enemy-state/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/qeXEmb1Pfed7OpOaDYDw6fCxRJ8.json,TRUE
/Bh3h2+LS8HqEh6c/UsMIOskXfM=,Waiting for Beauty,Marie Brennan,2012-08-07,Short Fiction,Apex Magazine;Issue 39;Marie Brennan;Short Fiction 2;Waiting For Beauty,1892,,,https://apex-magazine.com/short-fiction/waiting-for-beauty/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/fz95tdGzemx1MyrJcCDBsE-z1wM.json,TRUE
+dWKnQAd4lxIpPrz5NTh/BSzPAk=,Always the Same. Till it Is Not.,Cecil Castellucci,2012-10-02,Short Fiction,Always The Same Till It Is Not;Apex Magazine;Cecil Castellucci;Issue 41;Short Fiction 2,4124,,,https://apex-magazine.com/short-fiction/always-the-same-till-it-is-not/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/J5sFeHm7qzkH8k6R7JUtNmWOvRA.json,TRUE
e7c20BQFvNaz2arrjeYjQwKVC14=,Build-A-Dolly,Ken Liu,2013-04-02,Short Fiction,Apex Magazine;Build A Dolly;Issue 47;Ken Liu;Short Fiction 2,5087,,,https://apex-magazine.com/short-fiction/build-a-dolly/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/bZkidYhrDZ4j90b0BbQ1VoPr8zM.json,TRUE
FCLPgLCDIXR3/nZIRyX7bE3ve+0=,All Clear,Hao He,2018-07-24,Short Fiction,All Clear;Apex Magazine;Hao He;Issue 110;Short Fiction 2,15424,,,https://apex-magazine.com/short-fiction/all-clear/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/CbQqIDZGM+S42xn8XfHI8WjEJvo.json,TRUE
jqAJ3fgrUtCS6EYyMaOmBgUETZQ=,Field Biology of the Wee Fairies,Naomi Kritzer,2018-09-04,Award Nominees;Short Fiction,Apex Magazine;Award;Field Biology Of The Wee Fairies;Issue 112;Locus Recommended Story;Naomi Kritzer;Short Fiction 2,15628,,,https://apex-magazine.com/short-fiction/field-biology-of-the-wee-fairies/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/UdM8Yf+0mBMtgiIJEYI-81iYt3U.json,TRUE
u1sY6Nhl+HADXo0GDQVq3O+hOIQ=,The Bride Replete,Mary Robinette Kowal,2010-03-07,Short Fiction,Apex Magazine;Issue 10;Mary Robinette Kowal;Short Fiction 2;The Bride Replete,4493,,,https://apex-magazine.com/short-fiction/the-bride-replete/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/R+yDU8jlsoLkMPl6oM61C6uWDNU.json,TRUE
n1tnEd7aVs6E8DE1zbsiCD5WWAU=,Useless Things,Maureen McHugh,2012-02-07,Short Fiction,Apex Magazine;Issue 33;Maureen Mchugh;Reprint;Short Fiction 2;Useless Things,3904,,,https://apex-magazine.com/short-fiction/useless-things/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/YXxVVeooDyransaFdyqH8F+xMjc.json,TRUE
W9J/SiO3MXKu5ykq/cK4lB0+j3k=,"Behind Her, Trailing Like Butterfly Wings",Daniela Tomova,2017-12-05,Short Fiction,Apex Magazine;Behind Her Trailing Like Butterfly Wings;Daniela Tomova;Issue 103;Short Fiction 2,14203,,,https://apex-magazine.com/short-fiction/behind-her-trailing-like-butterfly-wings/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/v7S28FEMeHU-8pNcmN-oOXbJJR0.json,TRUE
xzrrzjuApvfvQZf9BND4LNoVMZw=,The Food in the Basement,Laura Davy,2014-07-01,Short Fiction,Apex Magazine;Issue 62;Laura Davy;Short Fiction 2;The Food In The Basement,7879,,,https://apex-magazine.com/short-fiction/the-food-in-the-basement/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/Wt0Cp2Dxv37Evx2FatlICR3GNCI.json,TRUE
fcudhTcCspMbC8BSj46yfFGsWpE=,Pocosin,Ursula Vernon,2015-01-06,Award Nominees;Short Fiction,Apex Magazine;Award;Eugie Award;Issue 68;Locus Recommended Story;Pocosin;Short Fiction 2;Ursula Vernon,8937,,,https://apex-magazine.com/short-fiction/pocosin/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/gAXG4JgUdSoTB0jgsCUJ+Pr-IfE.json,TRUE
ViKF7n3/LILSplxRqROM/E7aBsY=,"Love, That Hungry Thing",Cassandra Khaw,2021-01-26,Short Fiction,Apex Magazine;Cassandra Khaw;Cw;Issue 121;Love That Hungry Thing;Short Fiction 2,37609,,,https://apex-magazine.com/short-fiction/love-that-hungry-thing/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/qEhFsPo1Gcz260lZWZxGbarv7QY.json,TRUE
R4NXkLzy2pfUFXIIiQHos8t0btQ=,"Work, and Ye Shall Eat",Walker McKnight,2018-02-13,Short Fiction,Apex Magazine;Issue 105;Short Fiction 2;Walker Mcknight;Work And Ye Shall Eat,14561,,,https://apex-magazine.com/short-fiction/work-and-ye-shall-eat/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/pGh7nYTjUvVNGMXzKjSEH7k9ORs.json,TRUE
2IA+whZRKNNmHhArnVZYfz9oq1U=,Asylum of Cuckoos,Lila Bowen,2018-01-02,Short Fiction,Apex Magazine;Asylum Of Cuckoos;Issue 104;Lila Bowen;Short Fiction 2,14336,,,https://apex-magazine.com/short-fiction/asylum-of-cuckoos/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/PBGRXs6nMA5FVzcCjU+d2np71cg.json,TRUE
kQGIdCSHSe8QbTKeneETtPbkjKE=,Reluctance,Cherie Priest,2013-06-04,Short Fiction,Apex Magazine;Cherie Priest;Issue 49;Reluctance;Reprint;Short Fiction 2,6136,,,https://apex-magazine.com/short-fiction/reluctance/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/cIdgDBZnOFU4OZWGpaJ+jfh2pEU.json,TRUE
JsUGA8AoMyJQCPmUrM8LzkUq9GQ=,Dogwood Stories,Nicole Givens Kurtz,2021-11-23,Short Fiction,Apex Magazine;Cw;Dogwood Stories;Issue 127;Nicole Givens Kurtz;Reprint;Short Fiction 2,49521,,,https://apex-magazine.com/short-fiction/dogwood-stories/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/oQspnJ7QR9WUwY1pRPG8C5DtaJ4.json,TRUE
L/1PX52ayon1GyFoS/VLfcYLjYM=,Repairing the World,John Chu,2014-04-01,Short Fiction,Apex Magazine;Issue 59;John Chu;Repairing The World;Short Fiction 2,7576,,,https://apex-magazine.com/short-fiction/repairing-the-world/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/-E51-bTxKxY11Ap81nH2nK8rwkY.json,TRUE
2gepUrSNnJvHFh3HChkpvH4uK3U=,On the Sunlit Side of Venus,Benjamin Parzybok,2022-09-06,Short Fiction,Apex Magazine;Benjamin Parzybok;Cw;Issue 133;On The Sunlit Side Of Venus;Short Fiction 2,58303,,,https://apex-magazine.com/short-fiction/on-the-sunlit-side-of-venus/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/LFtSPEptuEzlxzusA2JPZn0nXVQ.json,TRUE
A5juRiUWbPSP4PpNwatJy3qMEuM=,So Sings the Siren,Annie Neugebauer,2017-10-12,Award Nominees;Bram Stoker Award;Short Fiction,Annie Neugebauer;Apex Magazine;Award;Issue 101;Short Story;So Sings The Siren;Stoker Award,13977,,,https://apex-magazine.com/short-fiction/so-sings-the-siren/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/YxYLQJR-eqb0oBMwUsUso9zBoLE.json,TRUE
iH69KZ2LebJttj7W1S3llJdCu9M=,Griefbunny,Brooke Juliet Wonders,2014-12-02,Short Fiction,Apex Magazine;Brooke Juliet Wonders;Griefbunny;Issue 67;Short Fiction 2,8816,,,https://apex-magazine.com/short-fiction/griefbunny/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/vIM7yxfVu1pz5abK0HiC6cT-Hl0.json,TRUE
egkMZ8GZNpPqOL42xmnc6URBg4I=,Dawn and the Maiden,Sofia Samatar,2013-04-02,Short Fiction,Apex Magazine;Dawn And The Maiden;Issue 47;Short Fiction 2;Sofia Samatar,5095,,,https://apex-magazine.com/short-fiction/dawn-and-the-maiden/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/03GCG6NU73yNM5VfkUMBLpPqhu8.json,TRUE
0CVeJ4wpyynftow3FQMARviFa8Q=,Walking the Deep Down,Michelle Denham,2023-02-09,Short Fiction,Apex Magazine;Cw;Flash Fiction;Issue 135;Michelle Denham;Walking The Deep Down,61710,,,https://apex-magazine.com/short-fiction/walking-the-deep-down/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/WLHNJJ7DB-gTclEAzyonvOKBvKc.json,TRUE
mL9QhKVEiwB4E5dXPdTNrdAIqLg=,Butterfly Man,Tonya Walter,2017-02-14,Short Fiction,2017 Valentines Flash Fiction Winner;Apex Magazine;Butterfly Man;Issue 93;Short Fiction 2;Tonya Walter,12999,,,https://apex-magazine.com/short-fiction/butterfly-man/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/FpefJ66+7yYu+SGFnL4H6-LDqJA.json,TRUE
rTHwJKu840iX2Ja0SahZev8qQ7U=,"Pale, and from a Sea-Wave Rising",C.S.E. Cooney,2010-12-07,Short Fiction,Apex Magazine;C S E Cooney;Issue 19;Pale And From A Sea Wave Rising;Short Fiction 2,1121,,,https://apex-magazine.com/short-fiction/pale-and-from-a-sea-wave-rising/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/+hinb2Wfvv+o5mRXBT9a4UmdbgQ.json,TRUE
K5s1yGif7yu51PSZbuDkLkIqqeE=,The Old Man and the Phoenix,Alexandria Baisden,2016-09-19,Short Fiction,Alexandria Baisden;Apex Magazine;Issue 88;Short Fiction 2;The Old Man And The Phoenix,12269,,,https://apex-magazine.com/short-fiction/the-old-man-and-the-phoenix/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/DO3QBjD98+lKwJlFCMesqj6z81M.json,TRUE
B8bnQjDO2c2CEtButAhti0mxD08=,Paskutinis Iliuzija (The Last Illusion),Damien Angelica Walters,2016-08-24,Short Fiction,Apex Magazine;Damien Angelica Walters;Issue 87;Paskutinis Iliuzija The Last Illusion;Reprint;Short Fiction 2,12158,,,https://apex-magazine.com/short-fiction/paskutinis-iliuzija-the-last-illusion/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/FdYXSS1LnEkntfMxZLL7vITX4RU.json,TRUE
gTP9H1M/oqW4Qow9m1huECBTdis=,The Faery Handbag,Kelly Link,2016-04-19,Short Fiction,Apex Magazine;Issue 61;Kelly Link;Reprint;Short Fiction 2;The Faery Handbag,11407,,,https://apex-magazine.com/short-fiction/the-faery-handbag/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/eRrnXFApkeCjZ5YmYnviSc7AqtQ.json,TRUE
97QOCrjYrK+28ex82srJsBrvGuM=,Body Language,Mary Robinette Kowal,2013-09-03,Short Fiction,Apex Magazine;Body Language;Issue 52;Mary Robinette Kowal;Reprint;Short Fiction 2,6568,,,https://apex-magazine.com/short-fiction/body-language/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/7viZyayDiPEPCwbwXmPgo6SGQyA.json,TRUE
MagsetPUcPOi3YltACts7xtwxtk=,Jackalope Wives,Ursula Vernon,2014-01-07,Award Nominees;Nebula Award;Short Fiction;World Fantasy Award;Wsfa Small Press Award,Apex Magazine;Award;Coytl Award;Issue 56;Jackalope Wives;Nebula Award;Short Fiction 2;Ursula Vernon;World Fantasy Award;Wsfa Award,7215,,,https://apex-magazine.com/short-fiction/jackalope-wives/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/cvYSo9d1PX9Zy9D9f2td4l7pSvc.json,TRUE
3TvdGjRfSO14m/Bc+B8sqM6ETok=,"Not Smart, Not Clever",E. Saxey,2014-05-06,Short Fiction,Apex Magazine;E Saxey;Issue 60;Not Clever;Not Smart;Short Fiction 2,7673,,,https://apex-magazine.com/short-fiction/not-smart-not-clever/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/bPuaEpyfxGeIt0rTnkbBUf+CK-g.json,TRUE
NJQ7ZdQeWOcHRw4BawdXmK8SWBw=,The Whipping Girls,Damien Angelica Walters,2018-07-26,Short Fiction,Apex Magazine;Damien Angelica Walters;Issue 110;Short Fiction 2;The Whipping Girls,15441,,,https://apex-magazine.com/short-fiction/the-whipping-girls/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/cKcCk3GfisTWyr4YvT5aobOoJnA.json,TRUE
BmuPUhheFmcZzF+/l1bTZzJn/JI=,This Is a Ghost Story,Keffy RM Kehrli,2013-11-05,Short Fiction,Apex Magazine;Issue 54;Keffy R M Kehrli;Short Fiction 2;This Is A Ghost Story,6804,,,https://apex-magazine.com/short-fiction/this-is-a-ghost-story/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/LBsIGWCukq-o6u1MN+TOqz2fVTk.json,TRUE
MayHYPG3MzCHAw20sAkYpWrK++0=,Sweetheart Showdown,Sarah Dalton,2012-01-03,Short Fiction,Apex Magazine;Issue 32;Sarah Dalton;Short Fiction 2;Sweetheart Showdown,3894,,,https://apex-magazine.com/short-fiction/sweetheart-showdown-2/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/+-jPXELKDeb8ywPj9eCWS67trJ0.json,TRUE
5x7RHVfbkk7LxRTUAddXjaVVhw8=,"Ilse, Who Saw Clearly",E. Lily Yu,2013-05-07,Award Nominees;Short Fiction,Apex Magazine;E Lily Yu;Ilse Who Saw Clearly;Issue 48;Locus Recommended Story;Short Fiction 2,5186,,,https://apex-magazine.com/short-fiction/ilse-who-saw-clearly/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/XJrGkgvsOUWYqytb5+l0UfLfMc8.json,TRUE
jQosbQ0SXuqvquVAMYLPWs4/0s8=,The Sharp Edges of Anger,Jamie Lackey,2018-04-10,Short Fiction,Apex Magazine;Issue 107;Jamie Lackey;Short Fiction 2;The Sharp Edges Of Anger,14892,,,https://apex-magazine.com/short-fiction/the-sharp-edges-of-anger/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/BA3YPf1c2BKxPOEN7Gw7ZHB65vk.json,TRUE
N+zXEJpsjf+ykSJ9poIGyLBI+6Y=,O Have You Seen the Devle with his Mikerscope and Scalpul?,Jonathan L. Howard,2019-03-21,Short Fiction,Apex Magazine;Issue 118;Jonathan L Howard;March 2019;Novelette;O Have You Seen The Devle With His Mikerscope And Scalpul;Original Fiction;Short Fiction 2,16352,,,https://apex-magazine.com/short-fiction/o-have-you-seen-the-devle-with-his-mikerscope-and-scalpul/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/DTJNxqzFzUlcyemgTBiUNfl5hJM.json,TRUE
7NZtUqG64TNrIXbb+21GkFNUWfY=,Langknech and Tzi-Tzi in the Land of the Mad,Forrest Aguirre,2011-02-05,Short Fiction,Apex Magazine;Forrest Aguirre;Issue 21;Langknech And Tzi Tzi In The Land Of The Mad;Short Fiction 2,3832,,,https://apex-magazine.com/short-fiction/langknech-and-tzi-tzi-in-the-land-of-the-mad/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/Lz0VeXmnms9U1etvF-eJepSu368.json,TRUE
TDyNuwHUgkv55yFeXIJ5WG5DQiM=,As the Sun Dies,Jaym Gates,2022-06-16,Short Fiction,Apex Magazine;As The Sun Dies;Cw;Issue 131;Jaym Gates;Reprint,55402,,,https://apex-magazine.com/short-fiction/as-the-sun-dies/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/da5NV6fU+WbAsA6-rFeoWifOLJw.json,TRUE
dOhpy15WtDI2t45cZs7FS/yp0io=,Actaeon,Jacqueline Carey,2016-06-29,Short Fiction,Actaeon;Apex Magazine;Issue 58;Jacqueline Carey;Reprint;Short Fiction 2,11891,,,https://apex-magazine.com/short-fiction/actaeon/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/wSREq2dTAfiFnURmOTlFImPrJN8.json,TRUE
9JcUzSn1P7mKyLf6zXEp2qY4Dqo=,Your Wings a Bridge Across the Stars,Michelle Denham,2023-04-06,Short Fiction,Apex Magazine;Asian And Pacific Islanders Special Issue;Issue 137;Michelle Denham;Short Fiction 2;Your Wings A Bridge Across The Stars,62823,,,https://apex-magazine.com/short-fiction/your-wings-a-bridge-across-the-stars/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/khspXjJfC+D3ym+yMfZBEAZvrM8.json,TRUE
iGT41sTIMxVD2qEky5/h2j9YQyM=,Tree of the Forest Seven Bells Turns the World Round Midnight,Sheree Renée Thomas,2017-10-19,Short Fiction,Apex Magazine;Issue 101;Reprint;Sheree Renee Thomas;Short Fiction 2;Tree Of The Forest Seven Bells Turns The World Round Midnight,13994,,,https://apex-magazine.com/short-fiction/tree-of-the-forest-seven-bells-turns-the-world-round-midnight/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/RybRjHcWWf3YfruD+uQ+uxTeDnE.json,TRUE
srFfmRHPPj2tWJZw1lwV9zkm9h4=,Someone Like You,Margaret Ronald,2013-09-03,Short Fiction,Apex Magazine;Issue 52;Margaret Ronald;Short Fiction 2;Someone Like You,6553,,,https://apex-magazine.com/short-fiction/someone-like-you/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/KnzcOEyi0uwpmYlMdR-wVe8qAkk.json,TRUE
adj87wOajVT4eggpJwnhFacsKHY=,Scenting the Dark,Mary Robinette Kowal,2010-03-07,Short Fiction,Apex Magazine;Issue 10;Mary Robinette Kowal;Reprint;Scenting The Dark;Short Fiction 2,4502,,,https://apex-magazine.com/short-fiction/scenting-the-dark/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/ZBUXti+x8bVsj6dhyXr2RPKIlVQ.json,TRUE
yjlgq5OIYiWB1cZV7GDqAcJU6CI=,The First Promise We Break,Risa Wolf,2022-03-08,Short Fiction,Apex Magazine;Cw;Issue 130;Risa Wolf;Short Fiction 2;The First Promise We Break,53171,,,https://apex-magazine.com/short-fiction/the-first-promise-we-break/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/0wjBIneJ37KkpDNOgbe1AlGDmjQ.json,TRUE
yumSzFAGk+U//BomhwJMeSEDbPQ=,The Cure for Loneliness,M. Shaw,2022-02-08,Short Fiction,Apex Magazine;Cw;Issue 129;M Shaw;Short Fiction 2;The Cure For Loneliness,52745,,,https://apex-magazine.com/short-fiction/the-cure-for-loneliness/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/A0khw7drV49n8vOKxZ0v9i+jTrk.json,TRUE
y3KnaXOIDa+GxqvvqBWBU/5foys=,Tenure,Devon Mihesuah,2022-03-15,Short Fiction,Apex Magazine;Cw;Devon Mihesuah;Issue 130;Short Fiction 2;Tenure,53214,,,https://apex-magazine.com/short-fiction/tenure/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/nuJx3ThYemR-Sz8NrJwIggwZ624.json,TRUE
00aZxqr/PBAYuvchRQXCMwgx/bg=,Francine (draft for the September lecture),Maria Antònia Martí Escayol,2021-12-28,Short Fiction,Apex Magazine;Cw;Francine Draft For The September Lecture;International Futurists;Issue 128;Maria Antonia Marti Escayol;Short Fiction 2;Translated,50001,,,https://apex-magazine.com/short-fiction/francine-draft-for-the-september-lecture/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/5Ji1FxxlvnAmn0vGObM23ELlVVg.json,TRUE
ExDi0HBjLB/BGw8zsDm/0uQO6gU=,Blood from Stone,Alethea Kontis,2012-12-04,Award Nominees;Short Fiction,Alethea Kontis;Apex Magazine;Apex Readers Choice;Award;Blood From Stone;Issue 43;Short Fiction 2,4418,,,https://apex-magazine.com/short-fiction/blood-from-stone/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/xqO-ICGW-2JSIac2iecXBLQKIcc.json,TRUE
qNWyC08hsxxFPIAmPPnmeuo5Uns=,The Dark Birds,Ursula Vernon,2017-01-09,Short Fiction,Apex Magazine;Issue 92;Short Fiction 2;The Dark Birds;Ursula Vernon,12798,,,https://apex-magazine.com/short-fiction/the-dark-birds/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/wF0UMRod28yeRXflb3nZxG9JUDw.json,TRUE
zErcG57whY7SU0cPbDPaLKleJhk=,"Wake Up, I Miss You",Rachel Swirsky,2021-09-29,Short Fiction,Apex Magazine;Cw;Issue 125;Rachel Swirsky;Short Fiction 2;Wake Up I Miss You,47988,,,https://apex-magazine.com/short-fiction/wake-up-i-miss-you/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/tHpajiMzK8Jjep6NgQndMw2AN+4.json,TRUE
Gr1HDdeflCeuXRKivgpSOaG2bLY=,Love Is a Parasite Meme,Lavie Tidhar,2012-04-03,Short Fiction,Apex Magazine;Issue 35;Lavie Tidhar;Love Is A Parasite Meme;Short Fiction 2,1568,,,https://apex-magazine.com/short-fiction/love-is-a-parasite-meme-2/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/9tNkrNrtx9Gb1Fnaj-IuZE0uXF8.json,TRUE
PdAjRiLp2E5R+Q7KWT1iHVU5l0Y=,All I Want for Christmas,Charles Payseur,2021-01-05,Short Fiction,All I Want For Christmas;Charles Payseur;Cw;Holiday Horrors;Issue 121;Short Fiction 2,35785,,,https://apex-magazine.com/short-fiction/all-i-want-for-christmas/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/5RWxz-4iXgyJOu+qvDQF4jU-qQ4.json,TRUE
ZyTy3ISl9ejqo6i2W/CJT+BWZHQ=,Call Girl,Tang Fei,2013-06-04,Short Fiction,Apex Magazine;Call Girl;Issue 49;Reprint;Short Fiction 2;Tang Fei,6129,,,https://apex-magazine.com/short-fiction/call-girl/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/KFT82GczykWMj55egj7kGKRE8i8.json,TRUE
9nS+fUwALMUXVMsuwtUawzlJ4Pk=,I Am Thinking of You in the Spaces Between,Shira Lipkin,2011-10-04,Short Fiction,Apex Magazine;I Am Thinking Of You In The Spaces Between;Issue 29;Shira Lipkin;Short Fiction 2,3866,,,https://apex-magazine.com/short-fiction/i-am-thinking-of-you-in-the-spaces-between/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/HhsgbkaJfvDqv6LR2Dos-EtiWzg.json,TRUE
v7+QhyBMYzbAFdlz6fbmoDxLmbU=,The Ever-Dreaming Verdict of Plagues,Jason Sanford,2021-09-21,Short Fiction,Apex Magazine;Cw;Issue 125;Jason Sanford;Short Fiction 2;The Ever Dreaming Verdict Of Plagues,47820,,,https://apex-magazine.com/short-fiction/the-ever-dreaming-verdict-of-plagues/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/ZEqRKkXRjnxna4NExSm2K5ogXp8.json,TRUE
RYb7+2+9YprZ7sJc5fhDwwGdrUw=,Every Shade of Healing,Taryn Frazier,2023-03-16,Short Fiction,Apex Magazine;Every Shade Of Healing;Flash Fiction;Issue 136;Short Fiction 2;Taryn Frazier,61999,,,https://apex-magazine.com/short-fiction/every-shade-of-healing/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/klCGkoKC3iVfYfyi+ikaFtgBlro.json,TRUE
